species,event_date,lat,lon,coordinate_uncertainty_in_meters
Anguilla dieffenbachii,2001-03-27T00:00:00Z,-37.152657,174.989024,NA
Anguilla dieffenbachii,2003-06-13T00:00:00Z,-36.702763,174.679618,NA
Anguilla dieffenbachii,2001-03-27T00:00:00Z,-37.168873,174.989488,NA
Anguilla dieffenbachii,1995-10-27T00:00:00Z,-46.139743,167.254261,NA
Anguilla dieffenbachii,2001-03-28T00:00:00Z,-37.169703,174.892649,NA
Anguilla dieffenbachii,2000-11-14T00:00:00Z,-37.155092,174.954185,NA
Anguilla dieffenbachii,2000-11-16T00:00:00Z,-37.182629,174.874978,NA
Anguilla dieffenbachii,2000-11-14T00:00:00Z,-37.189194,174.75236,NA
Anguilla dieffenbachii,2001-07-03T00:00:00Z,-41.460541,173.810538,NA
Anguilla dieffenbachii,2001-03-27T00:00:00Z,-37.155092,174.954185,NA
Anguilla dieffenbachii,2001-03-28T00:00:00Z,-37.140616,174.854703,NA
Anguilla dieffenbachii,2000-11-16T00:00:00Z,-37.152657,174.989024,NA
Anguilla dieffenbachii,2000-11-13T00:00:00Z,-37.159939,174.935176,NA
Anguilla dieffenbachii,1995-10-26T00:00:00Z,-46.178081,167.245179,NA
Anguilla dieffenbachii,2001-03-28T00:00:00Z,-37.182308,174.841175,NA
Anguilla dieffenbachii,2000-11-15T00:00:00Z,-37.140616,174.854703,NA
Anguilla dieffenbachii,2001-11-13T00:00:00Z,-37.182308,174.841175,NA
Anguilla dieffenbachii,2000-01-21T00:00:00Z,-41.53796,173.933742,NA
Anguilla dieffenbachii,2000-09-21T00:00:00Z,-41.52994,173.801807,NA
Anguilla dieffenbachii,2000-01-21T00:00:00Z,-41.542491,173.93021,NA
Anguilla dieffenbachii,2000-01-13T00:00:00Z,-41.562319,173.928094,NA
Anguilla dieffenbachii,1995-10-26T00:00:00Z,-46.170838,167.244617,NA
Anguilla dieffenbachii,2000-09-21T00:00:00Z,-41.568876,173.769908,NA
Anguilla dieffenbachii,2001-02-14T00:00:00Z,-42.120604,172.932313,NA
Anguilla dieffenbachii,2000-01-13T00:00:00Z,-41.546993,173.930274,NA
Anguilla dieffenbachii,2000-01-13T00:00:00Z,-41.542491,173.93021,NA
Anguilla dieffenbachii,1999-12-08T00:00:00Z,-35.21932,173.687474,NA
Anguilla dieffenbachii,1999-12-07T00:00:00Z,-35.205879,173.677434,NA
Anguilla dieffenbachii,2000-01-13T00:00:00Z,-41.53796,173.933742,NA
Anguilla dieffenbachii,1999-12-07T00:00:00Z,-35.211278,173.678595,NA
Anguilla dieffenbachii,2000-02-17T00:00:00Z,-37.094747,175.823501,NA
Anguilla dieffenbachii,2000-02-17T00:00:00Z,-37.062564,175.848101,NA
Anguilla dieffenbachii,2000-01-27T00:00:00Z,-38.027934,177.518637,NA
Anguilla dieffenbachii,1999-10-20T00:00:00Z,-35.2589,173.90221,NA
Anguilla dieffenbachii,1999-10-27T00:00:00Z,-34.809618,173.148286,NA
Anguilla dieffenbachii,2000-02-17T00:00:00Z,-37.08188,175.833119,NA
Anguilla dieffenbachii,2000-01-27T00:00:00Z,-38.03629,177.557945,NA
Anguilla dieffenbachii,2000-01-28T00:00:00Z,-37.877446,177.604712,NA
Anguilla dieffenbachii,2000-01-28T00:00:00Z,-37.644608,177.908573,NA
Anguilla dieffenbachii,2000-02-17T00:00:00Z,-37.062852,175.836862,NA
Anguilla dieffenbachii,2000-01-28T00:00:00Z,-37.652476,177.93521,NA
Anguilla dieffenbachii,2000-01-28T00:00:00Z,-37.881228,177.600403,NA
Anguilla dieffenbachii,2000-01-27T00:00:00Z,-38.031709,177.537124,NA
Anguilla dieffenbachii,2000-01-17T00:00:00Z,-37.076657,175.861041,NA
Anguilla dieffenbachii,2000-01-28T00:00:00Z,-37.906421,177.602026,NA
Anguilla dieffenbachii,2000-01-18T00:00:00Z,-37.066488,175.870759,NA
Anguilla dieffenbachii,2000-01-28T00:00:00Z,-37.893063,177.59775,NA
Anguilla dieffenbachii,2000-01-18T00:00:00Z,-37.045394,175.849664,NA
Anguilla dieffenbachii,2000-01-18T00:00:00Z,-37.080807,175.839828,NA
Anguilla dieffenbachii,2000-01-18T00:00:00Z,-37.094756,175.787487,NA
Anguilla dieffenbachii,2000-01-17T00:00:00Z,-37.076541,175.865537,NA
Anguilla dieffenbachii,2000-01-17T00:00:00Z,-37.101263,175.850773,NA
Anguilla dieffenbachii,1995-10-26T00:00:00Z,-46.197698,167.240588,NA
Anguilla dieffenbachii,1995-10-26T00:00:00Z,-46.20039,167.240314,NA
Anguilla dieffenbachii,1999-11-11T00:00:00Z,-35.444893,173.867431,NA
Anguilla dieffenbachii,2000-09-11T00:00:00Z,-42.662096,171.107953,NA
Anguilla dieffenbachii,1999-11-10T00:00:00Z,-35.445471,173.901581,NA
Anguilla dieffenbachii,2000-12-13T00:00:00Z,-43.031794,170.653466,NA
Anguilla dieffenbachii,1995-10-27T00:00:00Z,-46.209238,167.236816,NA
Anguilla dieffenbachii,1999-10-26T00:00:00Z,-42.975431,170.854282,NA
Anguilla dieffenbachii,1999-07-15T00:00:00Z,-42.675859,171.123394,NA
Anguilla dieffenbachii,2000-09-11T00:00:00Z,-42.641256,171.100053,NA
Anguilla dieffenbachii,1999-10-26T00:00:00Z,-42.965625,170.859529,NA
Anguilla dieffenbachii,1995-10-26T00:00:00Z,-46.209238,167.236816,NA
Anguilla dieffenbachii,2003-01-30T00:00:00Z,-42.834071,170.952194,NA
Anguilla dieffenbachii,1999-07-13T00:00:00Z,-42.900094,170.822621,NA
Anguilla dieffenbachii,1999-07-15T00:00:00Z,-42.682359,171.135401,NA
Anguilla dieffenbachii,1999-08-06T00:00:00Z,-42.897632,170.788417,NA
Anguilla dieffenbachii,1995-10-27T00:00:00Z,-46.220968,167.236921,NA
Anguilla dieffenbachii,1999-10-26T00:00:00Z,-42.979099,170.857832,NA
Anguilla dieffenbachii,2000-10-20T00:00:00Z,-42.67759,171.013517,NA
Anguilla dieffenbachii,1999-07-14T00:00:00Z,-42.881724,171.158744,NA
Anguilla dieffenbachii,2003-03-29T00:00:00Z,-42.736358,170.976204,NA
Anguilla dieffenbachii,2001-11-14T00:00:00Z,-42.74791,171.018584,NA
Anguilla dieffenbachii,2001-03-20T00:00:00Z,-42.608081,171.163235,NA
Anguilla dieffenbachii,2003-02-12T00:00:00Z,-42.728605,170.995999,NA
Anguilla dieffenbachii,1999-11-02T00:00:00Z,-42.67759,171.013517,NA
Anguilla dieffenbachii,2004-03-25T00:00:00Z,-38.01587,175.533463,NA
Anguilla dieffenbachii,1999-07-14T00:00:00Z,-42.792004,171.017166,NA
Anguilla dieffenbachii,1995-10-20T00:00:00Z,-46.225265,167.232585,NA
Anguilla dieffenbachii,1995-10-27T00:00:00Z,-46.257127,167.220234,NA
Anguilla dieffenbachii,1999-06-22T00:00:00Z,-40.137067,175.20649,NA
Anguilla dieffenbachii,1999-06-17T00:00:00Z,-40.25748,175.269232,NA
Anguilla dieffenbachii,1999-06-26T00:00:00Z,-40.117438,175.19646,NA
Anguilla dieffenbachii,1995-10-26T00:00:00Z,-46.251615,167.218197,NA
Anguilla dieffenbachii,1999-06-23T00:00:00Z,-40.135267,175.206431,NA
Anguilla dieffenbachii,2004-03-25T00:00:00Z,-38.013168,175.533366,NA
Anguilla dieffenbachii,1999-06-30T00:00:00Z,-40.33526,175.254193,NA
Anguilla dieffenbachii,1999-06-18T00:00:00Z,-40.258426,175.266911,NA
Anguilla dieffenbachii,2000-05-02T00:00:00Z,-39.383877,174.091913,NA
Anguilla dieffenbachii,1999-06-15T00:00:00Z,-40.342232,175.266201,NA
Anguilla dieffenbachii,2000-05-02T00:00:00Z,-39.373974,173.890952,NA
Anguilla dieffenbachii,1966-03-15T00:00:00Z,-43.065845,170.518292,NA
Anguilla dieffenbachii,2000-04-14T00:00:00Z,-39.212449,174.283666,NA
Anguilla dieffenbachii,2000-05-02T00:00:00Z,-39.39042,174.06764,NA
Anguilla dieffenbachii,2000-04-14T00:00:00Z,-39.215232,174.27677,NA
Anguilla dieffenbachii,2000-04-14T00:00:00Z,-39.212355,174.291771,NA
Anguilla dieffenbachii,2000-04-19T00:00:00Z,-39.455234,173.867647,NA
Anguilla dieffenbachii,2000-04-17T00:00:00Z,-39.044927,174.112942,NA
Anguilla dieffenbachii,2000-04-14T00:00:00Z,-39.215245,174.275612,NA
Anguilla dieffenbachii,2000-01-29T00:00:00Z,-39.391332,174.066493,NA
Anguilla dieffenbachii,2000-04-17T00:00:00Z,-39.037686,174.116287,NA
Anguilla dieffenbachii,2000-04-14T00:00:00Z,-39.221564,174.274574,NA
Anguilla dieffenbachii,2000-03-03T00:00:00Z,-39.132148,174.129437,NA
Anguilla dieffenbachii,2000-04-17T00:00:00Z,-39.039464,174.118627,NA
Anguilla dieffenbachii,2000-01-20T00:00:00Z,-39.279996,173.813184,NA
Anguilla dieffenbachii,2000-02-02T00:00:00Z,-39.133739,173.962894,NA
Anguilla dieffenbachii,2000-01-20T00:00:00Z,-39.280889,173.814355,NA
Anguilla dieffenbachii,2000-04-03T00:00:00Z,-39.132148,174.129437,NA
Anguilla dieffenbachii,1999-10-26T00:00:00Z,-39.131236,174.130579,NA
Anguilla dieffenbachii,1999-05-26T00:00:00Z,-39.147366,174.138951,NA
Anguilla dieffenbachii,1999-09-24T00:00:00Z,-39.055934,174.093483,NA
Anguilla dieffenbachii,2000-02-02T00:00:00Z,-39.13553,173.964077,NA
Anguilla dieffenbachii,1999-05-26T00:00:00Z,-39.102494,174.121998,NA
Anguilla dieffenbachii,1999-05-21T00:00:00Z,-39.047688,174.107212,NA
Anguilla dieffenbachii,1999-05-26T00:00:00Z,-39.132148,174.129437,NA
Anguilla dieffenbachii,1999-05-26T00:00:00Z,-39.132136,174.130594,NA
Anguilla dieffenbachii,1999-09-13T00:00:00Z,-39.156618,173.921573,NA
Anguilla dieffenbachii,1999-09-24T00:00:00Z,-39.077564,174.092683,NA
Anguilla dieffenbachii,1999-04-28T00:00:00Z,-39.13553,173.964077,NA
Anguilla dieffenbachii,1999-04-14T00:00:00Z,-39.54254,174.080551,NA
Anguilla dieffenbachii,1999-04-28T00:00:00Z,-39.224807,174.14259,NA
Anguilla dieffenbachii,1986-12-10T00:00:00Z,-45.854399,166.705904,NA
Anguilla dieffenbachii,1986-12-10T00:00:00Z,-45.871227,166.683373,NA
Anguilla dieffenbachii,1986-12-08T00:00:00Z,-45.991078,166.548332,NA
Anguilla dieffenbachii,1986-12-08T00:00:00Z,-45.985739,166.533404,NA
Anguilla dieffenbachii,2004-05-20T00:00:00Z,-37.104293,175.162077,NA
Anguilla dieffenbachii,2004-05-20T00:00:00Z,-37.110309,175.176894,NA
Anguilla dieffenbachii,1986-12-09T00:00:00Z,-45.946309,166.77074,NA
Anguilla dieffenbachii,1986-12-07T00:00:00Z,-45.973567,166.558089,NA
Anguilla dieffenbachii,2004-04-23T00:00:00Z,-36.86528,174.718357,NA
Anguilla dieffenbachii,2004-04-23T00:00:00Z,-36.867081,174.718402,NA
Anguilla dieffenbachii,2004-05-10T00:00:00Z,-39.008467,174.388322,NA
Anguilla dieffenbachii,2004-05-19T00:00:00Z,-37.110309,175.176894,NA
Anguilla dieffenbachii,2004-04-21T00:00:00Z,-36.867081,174.718402,NA
Anguilla dieffenbachii,1986-12-07T00:00:00Z,-46.034079,166.608219,NA
Anguilla dieffenbachii,2004-04-21T00:00:00Z,-36.86528,174.718357,NA
Anguilla dieffenbachii,2004-05-19T00:00:00Z,-37.104293,175.162077,NA
Anguilla dieffenbachii,2005-01-20T00:00:00Z,-37.676464,178.263405,NA
Anguilla dieffenbachii,2004-04-26T00:00:00Z,-43.320831,172.601649,NA
Anguilla dieffenbachii,2005-01-20T00:00:00Z,-37.678537,178.260718,NA
Anguilla dieffenbachii,2004-04-26T00:00:00Z,-43.328906,172.594198,NA
Anguilla dieffenbachii,2004-04-26T00:00:00Z,-43.332528,172.600339,NA
Anguilla dieffenbachii,2005-06-21T00:00:00Z,-37.679626,178.242201,NA
Anguilla dieffenbachii,2004-04-26T00:00:00Z,-43.332523,172.599106,NA
Anguilla dieffenbachii,2004-04-26T00:00:00Z,-43.343384,172.616301,NA
Anguilla dieffenbachii,2005-01-20T00:00:00Z,-37.67261,178.231518,NA
Anguilla dieffenbachii,2004-11-02T00:00:00Z,-39.58097,176.739955,NA
Anguilla dieffenbachii,2005-04-07T00:00:00Z,-39.692093,176.338189,NA
Anguilla dieffenbachii,2004-11-03T00:00:00Z,-40.000338,176.870711,NA
Anguilla dieffenbachii,2005-04-07T00:00:00Z,-39.687158,176.301538,NA
Anguilla dieffenbachii,1986-12-06T00:00:00Z,-45.930108,166.908282,NA
Anguilla dieffenbachii,2005-04-07T00:00:00Z,-39.685991,176.301062,NA
Anguilla dieffenbachii,2004-11-02T00:00:00Z,-39.598972,176.712965,NA
Anguilla dieffenbachii,2000-04-13T00:00:00Z,-39.639401,176.986828,NA
Anguilla dieffenbachii,2000-05-18T00:00:00Z,-39.674249,176.995845,NA
Anguilla dieffenbachii,2004-11-02T00:00:00Z,-39.594172,176.722028,NA
Anguilla dieffenbachii,1986-12-06T00:00:00Z,-45.924229,166.916668,NA
Anguilla dieffenbachii,2004-11-02T00:00:00Z,-39.594974,176.861903,NA
Anguilla dieffenbachii,2002-04-15T00:00:00Z,-39.101975,176.549858,NA
Anguilla dieffenbachii,2000-04-13T00:00:00Z,-39.653596,176.993481,NA
Anguilla dieffenbachii,1986-12-06T00:00:00Z,-45.932438,166.918376,NA
Anguilla dieffenbachii,2000-04-13T00:00:00Z,-39.643658,176.994072,NA
Anguilla dieffenbachii,2003-09-23T00:00:00Z,-36.066122,174.584292,NA
Anguilla dieffenbachii,2001-04-23T00:00:00Z,-39.261057,176.951168,NA
Anguilla dieffenbachii,1966-10-25T00:00:00Z,-42.742197,171.531804,NA
Anguilla dieffenbachii,2003-09-24T00:00:00Z,-36.06986,174.575497,NA
Anguilla dieffenbachii,2003-09-23T00:00:00Z,-36.074365,174.5756,NA
Anguilla dieffenbachii,2001-04-19T00:00:00Z,-39.237536,177.005484,NA
Anguilla dieffenbachii,2002-07-16T00:00:00Z,-36.866893,174.838425,NA
Anguilla dieffenbachii,1986-12-05T00:00:00Z,-46.049396,166.774962,NA
Anguilla dieffenbachii,2002-07-09T00:00:00Z,-36.865111,174.837256,NA
Anguilla dieffenbachii,2004-03-30T00:00:00Z,-43.247974,170.216448,NA
Anguilla dieffenbachii,1986-12-03T00:00:00Z,-46.092389,166.735221,NA
Anguilla dieffenbachii,1986-12-03T00:00:00Z,-46.108463,166.71528,NA
Anguilla dieffenbachii,1986-12-04T00:00:00Z,-46.096755,166.632271,NA
Anguilla dieffenbachii,2003-06-11T00:00:00Z,-43.135371,170.44538,NA
Anguilla dieffenbachii,2000-04-20T00:00:00Z,-39.202435,176.652335,NA
Anguilla dieffenbachii,2000-04-20T00:00:00Z,-39.213199,176.654061,NA
Anguilla dieffenbachii,2003-05-17T00:00:00Z,-43.109765,170.428015,NA
Anguilla dieffenbachii,2000-03-13T00:00:00Z,-38.835738,175.511642,NA
Anguilla dieffenbachii,2000-02-18T00:00:00Z,-37.053042,175.797102,NA
Anguilla dieffenbachii,2000-04-13T00:00:00Z,-38.095349,176.890633,NA
Anguilla dieffenbachii,1992-03-31T00:00:00Z,-44.298643,171.324531,NA
Anguilla dieffenbachii,2000-03-22T00:00:00Z,-37.893063,177.59775,NA
Anguilla dieffenbachii,2000-04-13T00:00:00Z,-38.00823,176.906376,NA
Anguilla dieffenbachii,2000-04-13T00:00:00Z,-38.103057,176.876219,NA
Anguilla dieffenbachii,2003-06-09T00:00:00Z,-43.131894,170.411099,NA
Anguilla dieffenbachii,2000-02-17T00:00:00Z,-37.126568,175.848408,NA
Anguilla dieffenbachii,2000-04-20T00:00:00Z,-39.346492,176.878235,NA
Anguilla dieffenbachii,2000-03-22T00:00:00Z,-37.877446,177.604712,NA
Anguilla dieffenbachii,2000-04-20T00:00:00Z,-39.207671,176.629433,NA
Anguilla dieffenbachii,1999-08-28T00:00:00Z,-37.046352,175.847453,NA
Anguilla dieffenbachii,2000-02-18T00:00:00Z,-37.202223,175.851438,NA
Anguilla dieffenbachii,2000-04-13T00:00:00Z,-38.04505,176.858225,NA
Anguilla dieffenbachii,2000-04-13T00:00:00Z,-38.114408,176.887113,NA
Anguilla dieffenbachii,2000-04-20T00:00:00Z,-39.215899,176.654203,NA
Anguilla dieffenbachii,2000-03-15T00:00:00Z,-37.575968,178.114743,NA
Anguilla dieffenbachii,1999-11-01T00:00:00Z,-38.06164,176.847721,NA
Anguilla dieffenbachii,2000-02-18T00:00:00Z,-37.15675,175.831594,NA
Anguilla dieffenbachii,2000-04-13T00:00:00Z,-38.032176,176.865506,NA
Anguilla dieffenbachii,1966-03-15T00:00:00Z,-43.417767,169.854065,NA
Anguilla dieffenbachii,2000-03-13T00:00:00Z,-38.962207,175.195317,NA
Anguilla dieffenbachii,2000-02-18T00:00:00Z,-37.123273,175.616347,NA
Anguilla dieffenbachii,2000-02-17T00:00:00Z,-37.17645,175.836885,NA
Anguilla dieffenbachii,1999-08-29T00:00:00Z,-37.064774,175.867314,NA
Anguilla dieffenbachii,1999-11-01T00:00:00Z,-38.035225,176.85541,NA
Anguilla dieffenbachii,1999-11-01T00:00:00Z,-38.064469,176.92316,NA
Anguilla dieffenbachii,1999-08-30T00:00:00Z,-36.022454,174.359175,NA
Anguilla dieffenbachii,1999-08-28T00:00:00Z,-37.046323,175.848577,NA
Anguilla dieffenbachii,1999-08-28T00:00:00Z,-37.076599,175.863289,NA
Anguilla dieffenbachii,1999-08-31T00:00:00Z,-35.591164,173.93346,NA
Anguilla dieffenbachii,1999-08-31T00:00:00Z,-35.557549,173.960538,NA
Anguilla dieffenbachii,1999-08-02T00:00:00Z,-37.462909,175.916216,NA
Anguilla dieffenbachii,1999-08-31T00:00:00Z,-35.556659,173.959422,NA
Anguilla dieffenbachii,2006-10-20T00:00:00Z,-36.757048,174.761758,NA
Anguilla dieffenbachii,1988-01-21T00:00:00Z,-44.034887,170.440776,NA
Anguilla dieffenbachii,2002-03-18T00:00:00Z,-40.712171,175.142586,NA
Anguilla dieffenbachii,2006-03-09T00:00:00Z,-36.979062,174.7746,NA
Anguilla dieffenbachii,1997-11-11T00:00:00Z,-43.246876,171.722879,NA
Anguilla dieffenbachii,2006-08-30T00:00:00Z,-36.905147,174.633799,NA
Anguilla dieffenbachii,1987-09-15T00:00:00Z,-44.038637,170.750173,NA
Anguilla dieffenbachii,2006-08-30T00:00:00Z,-36.904142,174.634111,NA
Anguilla dieffenbachii,2006-03-16T00:00:00Z,-37.147043,175.82936,NA
Anguilla dieffenbachii,2006-08-16T00:00:00Z,-36.924109,174.643836,NA
Anguilla dieffenbachii,2004-06-01T00:00:00Z,-35.192822,173.482954,NA
Anguilla dieffenbachii,1986-07-22T00:00:00Z,-44.215878,171.391923,NA
Anguilla dieffenbachii,2006-03-16T00:00:00Z,-37.143765,175.83842,NA
Anguilla dieffenbachii,1986-02-05T00:00:00Z,-44.229255,170.879493,NA
Anguilla dieffenbachii,2004-05-07T00:00:00Z,-35.191948,173.478554,NA
Anguilla dieffenbachii,1999-05-27T00:00:00Z,-35.426325,173.300146,NA
Anguilla dieffenbachii,2004-06-02T00:00:00Z,-35.203463,173.510503,NA
Anguilla dieffenbachii,1999-06-09T00:00:00Z,-35.224949,173.963235,NA
Anguilla dieffenbachii,1999-05-13T00:00:00Z,-35.651951,173.556743,NA
Anguilla dieffenbachii,1999-05-14T00:00:00Z,-35.638323,173.573164,NA
Anguilla dieffenbachii,1985-10-01T00:00:00Z,-44.070575,171.242221,NA
Anguilla dieffenbachii,1999-08-06T00:00:00Z,-35.507687,173.424142,NA
Anguilla dieffenbachii,1999-05-10T00:00:00Z,-36.901479,174.651925,NA
Anguilla dieffenbachii,1999-07-01T00:00:00Z,-35.068136,173.188021,NA
Anguilla dieffenbachii,1999-05-26T00:00:00Z,-35.417414,173.278068,NA
Anguilla dieffenbachii,1999-04-23T00:00:00Z,-35.081321,173.904059,NA
Anguilla dieffenbachii,1966-10-26T00:00:00Z,-43.051259,170.636758,NA
Anguilla dieffenbachii,1999-04-29T00:00:00Z,-35.61516,173.533198,NA
Anguilla dieffenbachii,1999-05-12T00:00:00Z,-35.66085,173.573395,NA
Anguilla dieffenbachii,1999-04-29T00:00:00Z,-35.621084,173.449379,NA
Anguilla dieffenbachii,1999-05-25T00:00:00Z,-41.500849,175.347951,NA
Anguilla dieffenbachii,1999-04-01T00:00:00Z,-35.30685,174.060127,NA
Anguilla dieffenbachii,1999-05-26T00:00:00Z,-41.351212,175.263724,NA
Anguilla dieffenbachii,1999-05-26T00:00:00Z,-41.359885,175.280758,NA
Anguilla dieffenbachii,1999-04-15T00:00:00Z,-34.420623,173.014571,NA
Anguilla dieffenbachii,1999-04-27T00:00:00Z,-35.62579,173.560894,NA
Anguilla dieffenbachii,1999-05-24T00:00:00Z,-41.528017,175.340534,NA
Anguilla dieffenbachii,1999-04-09T00:00:00Z,-35.256927,173.919763,NA
Anguilla dieffenbachii,1999-05-20T00:00:00Z,-41.527955,175.298585,NA
Anguilla dieffenbachii,1999-05-24T00:00:00Z,-41.540375,175.352963,NA
Anguilla dieffenbachii,1999-04-13T00:00:00Z,-34.422443,173.008051,NA
Anguilla dieffenbachii,1999-05-25T00:00:00Z,-41.495376,175.351349,NA
Anguilla dieffenbachii,1999-05-27T00:00:00Z,-41.344607,175.279034,NA
Anguilla dieffenbachii,1999-05-20T00:00:00Z,-41.540555,175.299027,NA
Anguilla dieffenbachii,1999-05-25T00:00:00Z,-41.496349,175.34779,NA
Anguilla dieffenbachii,1999-05-24T00:00:00Z,-41.53816,175.373261,NA
Anguilla dieffenbachii,1999-05-18T00:00:00Z,-41.410485,175.362668,NA
Anguilla dieffenbachii,1999-03-11T00:00:00Z,-36.56482,175.398102,NA
Anguilla dieffenbachii,1999-05-24T00:00:00Z,-41.523493,175.341571,NA
Anguilla dieffenbachii,1999-05-18T00:00:00Z,-41.434249,175.345571,NA
Anguilla dieffenbachii,1999-05-19T00:00:00Z,-41.394284,175.362087,NA
Anguilla dieffenbachii,1999-04-02T00:00:00Z,-39.872375,175.461007,NA
Anguilla dieffenbachii,1999-05-19T00:00:00Z,-41.418314,175.331841,NA
Anguilla dieffenbachii,1999-03-11T00:00:00Z,-36.556615,175.402295,NA
Anguilla dieffenbachii,1999-05-18T00:00:00Z,-41.562509,175.281811,NA
Anguilla dieffenbachii,1999-05-19T00:00:00Z,-41.396036,175.364542,NA
Anguilla dieffenbachii,1999-04-02T00:00:00Z,-39.956204,175.330563,NA
Anguilla dieffenbachii,1999-03-18T00:00:00Z,-36.5088,175.404031,NA
Anguilla dieffenbachii,1985-09-20T00:00:00Z,-44.110108,170.303831,NA
Anguilla dieffenbachii,1999-03-18T00:00:00Z,-36.52146,175.402225,NA
Anguilla dieffenbachii,1999-03-17T00:00:00Z,-36.534292,175.392605,NA
Anguilla dieffenbachii,1999-04-02T00:00:00Z,-39.756132,175.50234,NA
Anguilla dieffenbachii,1999-05-17T00:00:00Z,-41.567103,175.277174,NA
Anguilla dieffenbachii,1999-03-17T00:00:00Z,-36.528716,175.400236,NA
Anguilla dieffenbachii,1999-04-02T00:00:00Z,-39.848205,175.495205,NA
Anguilla dieffenbachii,2000-02-23T00:00:00Z,-43.270337,170.102041,NA
Anguilla dieffenbachii,1999-03-16T00:00:00Z,-36.523769,175.420173,NA
Anguilla dieffenbachii,1999-04-02T00:00:00Z,-39.866392,175.487686,NA
Anguilla dieffenbachii,1999-03-15T00:00:00Z,-36.497646,175.419286,NA
Anguilla dieffenbachii,1999-03-15T00:00:00Z,-36.511736,175.434282,NA
Anguilla dieffenbachii,1966-10-26T00:00:00Z,-43.0691,170.628699,NA
Anguilla dieffenbachii,1985-03-23T00:00:00Z,-44.111878,170.302502,NA
Anguilla dieffenbachii,2004-02-19T00:00:00Z,-36.609542,175.533791,NA
Anguilla dieffenbachii,2004-02-19T00:00:00Z,-36.607663,175.537079,NA
Anguilla dieffenbachii,2004-02-19T00:00:00Z,-36.616515,175.504963,NA
Anguilla dieffenbachii,2004-02-19T00:00:00Z,-36.615588,175.506049,NA
Anguilla dieffenbachii,1999-08-05T00:00:00Z,-36.91155,174.699307,NA
Anguilla dieffenbachii,1999-08-19T00:00:00Z,-36.723183,174.699149,NA
Anguilla dieffenbachii,1999-11-02T00:00:00Z,-36.689916,174.749811,NA
Anguilla dieffenbachii,1999-10-14T00:00:00Z,-36.681918,174.742894,NA
Anguilla dieffenbachii,1999-10-12T00:00:00Z,-36.689916,174.749811,NA
Anguilla dieffenbachii,1999-10-13T00:00:00Z,-36.689916,174.749811,NA
Anguilla dieffenbachii,1999-03-18T00:00:00Z,-37.10337,175.163174,NA
Anguilla dieffenbachii,1999-05-18T00:00:00Z,-36.566579,174.685244,NA
Anguilla dieffenbachii,1999-03-18T00:00:00Z,-37.108462,175.179088,NA
Anguilla dieffenbachii,1999-05-18T00:00:00Z,-36.573115,174.670877,NA
Anguilla dieffenbachii,2004-02-19T00:00:00Z,-36.614818,175.53957,NA
Anguilla dieffenbachii,1999-03-18T00:00:00Z,-37.05558,175.16395,NA
Anguilla dieffenbachii,2004-02-19T00:00:00Z,-36.615692,175.540719,NA
Anguilla dieffenbachii,2004-02-18T00:00:00Z,-36.577365,175.482352,NA
Anguilla dieffenbachii,2004-02-18T00:00:00Z,-36.582414,175.498177,NA
Anguilla dieffenbachii,2004-02-18T00:00:00Z,-36.567203,175.493174,NA
Anguilla dieffenbachii,2004-02-19T00:00:00Z,-36.613865,175.541773,NA
Anguilla dieffenbachii,2004-02-18T00:00:00Z,-36.569981,175.489918,NA
Anguilla dieffenbachii,2004-02-17T00:00:00Z,-36.576767,175.468919,NA
Anguilla dieffenbachii,2004-02-17T00:00:00Z,-36.573837,175.478876,NA
Anguilla dieffenbachii,2004-02-18T00:00:00Z,-36.568979,175.494353,NA
Anguilla dieffenbachii,2004-02-18T00:00:00Z,-36.576185,175.494605,NA
Anguilla dieffenbachii,1982-10-16T00:00:00Z,-46.023592,170.048184,NA
Anguilla dieffenbachii,2004-02-17T00:00:00Z,-36.572937,175.478845,NA
Anguilla dieffenbachii,2004-01-12T00:00:00Z,-43.806502,-176.852841,NA
Anguilla dieffenbachii,2004-02-17T00:00:00Z,-36.577642,175.470067,NA
Anguilla dieffenbachii,2004-02-16T00:00:00Z,-36.578963,175.491349,NA
Anguilla dieffenbachii,2004-02-17T00:00:00Z,-36.578366,175.477916,NA
Anguilla dieffenbachii,2000-03-22T00:00:00Z,-41.892718,171.497431,NA
Anguilla dieffenbachii,2004-02-17T00:00:00Z,-36.576641,175.474503,NA
Anguilla dieffenbachii,2004-01-12T00:00:00Z,-43.802902,-176.847854,NA
Anguilla dieffenbachii,2004-01-29T00:00:00Z,-36.607245,174.678412,NA
Anguilla dieffenbachii,2004-01-10T00:00:00Z,-43.9883,-176.452622,NA
Anguilla dieffenbachii,1982-09-24T00:00:00Z,-45.827702,169.528768,NA
Anguilla dieffenbachii,2000-03-07T00:00:00Z,-41.559896,172.017131,NA
Anguilla dieffenbachii,2000-02-22T00:00:00Z,-41.874765,171.501472,NA
Anguilla dieffenbachii,2000-02-08T00:00:00Z,-41.737303,171.747532,NA
Anguilla dieffenbachii,2000-02-22T00:00:00Z,-41.873833,171.499084,NA
Anguilla dieffenbachii,2004-04-23T00:00:00Z,-39.216146,174.275629,NA
Anguilla dieffenbachii,2000-01-18T00:00:00Z,-43.706498,169.441645,NA
Anguilla dieffenbachii,2004-04-22T00:00:00Z,-39.042166,174.118673,NA
