gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3901866003																										fa40a33e-3632-40bd-9b35-84e14f0ad57a										UNSPECIFIED			1997-06-27															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	fa40a33e-3632-40bd-9b35-84e14f0ad57a	C251		Shenton, C.E.													PRESENT								4595-11												21/9/1911				1911	9	21		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901865538																										f3668bb2-fcaf-40a2-b420-ac07c438789a										UNSPECIFIED			1997-06-27															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	f3668bb2-fcaf-40a2-b420-ac07c438789a	C234		Shenton, C.E.													PRESENT								4578-11												21/9/1911				1911	9	21		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901865498																										f2c25626-7da7-4c09-a788-22eb44618957										UNSPECIFIED			1997-06-25															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	f2c25626-7da7-4c09-a788-22eb44618957	C494		Glauert, L.		6											PRESENT								9043-15												19/4/1915				1915	4	19		Freshwater														Australia	AU	Western Australia																-33.9	115.1	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901865171																										2aefa9f9-dfed-4feb-a05e-8f948af1a8e6										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	2aefa9f9-dfed-4feb-a05e-8f948af1a8e6	C6489		Clark, E.		1											PRESENT								26-50												1/3/1950				1950	3			Freshwater														Australia	AU	Western Australia																-32.0	115.9	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901864638																										23382f96-576b-4f69-9cbe-b2e237e38b5b										UNSPECIFIED			1997-06-27															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	23382f96-576b-4f69-9cbe-b2e237e38b5b	C244		Shenton, C.E.		1			FEMALE								PRESENT								4588-11												21/9/1911				1911	9	21		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901864251																										fc9dbae1-3710-454b-99b4-beeb79b88b55										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	fc9dbae1-3710-454b-99b4-beeb79b88b55	C202		Shenton, C.E.													PRESENT								4544-11												12/9/1911				1911	9	12		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901863732																										f4fcbd99-59bc-41a8-a098-b291fb3cdc97										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	f4fcbd99-59bc-41a8-a098-b291fb3cdc97	C13905		Austin, C.M.		17											PRESENT								159-85												23/10/1981				1981	10	23		Freshwater														Australia	AU	Western Australia																-31.9	115.8	EPSG:4326	10000.0																																						Austin, C.M.													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901863708																										f4b15ed1-104c-4a72-b7b0-666f1031fab0										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	f4b15ed1-104c-4a72-b7b0-666f1031fab0	C19927		Bartley, B.		1											PRESENT								808-89												1/1/1977				1977	1	1		Freshwater														Australia	AU	Western Australia																-35.0	117.0	EPSG:4326	10000.0																																						George, R.W.													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901863163																										294b5dcb-6b3c-4f15-8459-09860e7acf40										UNSPECIFIED			1997-06-26															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	294b5dcb-6b3c-4f15-8459-09860e7acf40	C211		Shenton, C.E.													PRESENT								4553-11												12/9/1911				1911	9	12		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901861804																										168e93e0-2460-4398-bfb8-7084bb40b307										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	168e93e0-2460-4398-bfb8-7084bb40b307	C50428		Austin, C.M.													PRESENT																				19/2/1982				1982	2	19		Freshwater														Australia	AU	Western Australia																-34.6	115.9	EPSG:4326	10000.0																																						Horwitz, P.													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901861743																										15b7dc8d-7241-49db-9323-effe96ac19da										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	15b7dc8d-7241-49db-9323-effe96ac19da	C50361		Ride|Butler		2											PRESENT																				24/4/1962				1962	4	24		Freshwater														Australia	AU	Western Australia																-34.3	115.2	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901861378																										1056ffb0-f8b3-4e49-bc96-84bb83841e8f										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	1056ffb0-f8b3-4e49-bc96-84bb83841e8f	C50409		Smith, L.P.		1											PRESENT																								1961	8			Freshwater														Australia	AU	Western Australia																-34.3	115.2	EPSG:4326	10000.0																																						George, R.W.													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901860935																										186f4e65-bf82-4ce6-a238-be0ca8d127df										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	186f4e65-bf82-4ce6-a238-be0ca8d127df	C6491		Clark, E.		1											PRESENT								28-50												1/3/1950				1950	3			Freshwater														Australia	AU	Western Australia																-32.0	115.9	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901859944																										857cc117-e7a0-4ce5-9a24-62cb7199a588										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	857cc117-e7a0-4ce5-9a24-62cb7199a588	C236		Shenton, C.E.													PRESENT								4580-11												21/9/1911				1911	9	21		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901859853																										844ee583-4747-4919-9a7b-701af1788c75										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	844ee583-4747-4919-9a7b-701af1788c75	C192		Le Souef, L.													PRESENT								4534-11												12/9/1911				1911	9	12		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901859068																										ecb206c3-1570-4cbf-8e50-8fa8250b491d										UNSPECIFIED			1997-06-27															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	ecb206c3-1570-4cbf-8e50-8fa8250b491d	C241		Shenton, C.E.		1			FEMALE								PRESENT								4585-11												21/9/1911				1911	9	21		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901857239																										883fb1f4-2086-4aa6-b5ca-14de9414a7e4										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN			{theatened_status: Critically Endangered, tribe:  }	883fb1f4-2086-4aa6-b5ca-14de9414a7e4	C6026		Kelly, A.R.		1											PRESENT								22-44												24/1/1944				1944	1	24		Freshwater														Australia	AU																	-34.4333	-116.05	EPSG:4326					34°26`S	116°03`S																																														https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901857120																										868cb1ac-8f07-411c-b876-78a91d5993fa										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	868cb1ac-8f07-411c-b876-78a91d5993fa	C50410		George|, R.W.|Mckay|, R.J.													PRESENT																				14/2/1969				1969	2	14		Freshwater														Australia	AU	Western Australia																-33.3	116.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901856729																										8111f0d5-adb0-4452-b6df-e33d299e2eaf										UNSPECIFIED			2022-03-18															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	8111f0d5-adb0-4452-b6df-e33d299e2eaf	C4577		Mitchell, J.		2											PRESENT								126-32												3/3/1932				1932	3	3		Freshwater														Australia	AU	Western Australia																-35.0	116.9	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901855426																										e2d102da-58f3-4290-a7f6-5453d3d632a6										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	e2d102da-58f3-4290-a7f6-5453d3d632a6	C5440		Pittendreigh, E.					FEMALE								PRESENT								322-37												29/11/1937				1937	11	29		Freshwater														Australia	AU	Western Australia																-34.0	117.1	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901855251																										ee00ac0b-cd04-4a73-8e3d-721b958fbc39										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	ee00ac0b-cd04-4a73-8e3d-721b958fbc39	C243		Shenton, C.E.													PRESENT								4587-11												21/9/1911				1911	9	21		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901853530																										1258a1d6-8e01-4a25-9310-6d206ec5ffad										UNSPECIFIED			1997-06-27															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	1258a1d6-8e01-4a25-9310-6d206ec5ffad	C250		Shenton, C.E.													PRESENT								4594-11												21/9/1911				1911	9	21		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901852015																										77172885-0b5b-41f9-ba33-0bc7df6c02a6										UNSPECIFIED			1997-06-26															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	77172885-0b5b-41f9-ba33-0bc7df6c02a6	C195		Shenton, C.E.													PRESENT								4537-11												12/9/1911				1911	9	12		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901851372																										6d8bf200-0c53-4908-b736-59255b716af4										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	6d8bf200-0c53-4908-b736-59255b716af4	C6684		Shipway, B.		1											PRESENT								31-51												20/6/1951				1951	6	20		Freshwater														Australia	AU	Western Australia																-33.7	115.3	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901850454																										6ea26ded-e6ed-4283-9819-6ca941c48a3b										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	6ea26ded-e6ed-4283-9819-6ca941c48a3b	C37199		Rutherford|, N.|Hendricks|, B.		1			MALE								PRESENT																				6/1/2006								Freshwater	netting													Australia	AU	Western Australia																-33.4	118.0	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901849525																										03a1773d-f398-491a-a9d4-ab643bd90fce										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN			{theatened_status: Critically Endangered, tribe:  }	03a1773d-f398-491a-a9d4-ab643bd90fce	C37196		Bird, C.		1			FEMALE								PRESENT																				6/1/2006								Freshwater	hide sample													Australia	AU					PFWRF																																																																		https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901849235																										dff78545-7299-4117-a9d7-aa75a047765d										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	dff78545-7299-4117-a9d7-aa75a047765d	C6942		Gill, C.		1											PRESENT								283-52												22/10/1952				1952	10	22		Freshwater														Australia	AU	Western Australia																-34.6	117.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901848606																										d6824608-a506-4543-91df-a3016733d860										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN			{theatened_status: Critically Endangered, tribe:  }	d6824608-a506-4543-91df-a3016733d860	C7114		Buswell, H.		1											PRESENT								393-54												25/10/1954				1954	10	25		Freshwater																																																																																						https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901847585																										04b4cdaa-0d29-4769-9b88-bf7016d8718c										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	04b4cdaa-0d29-4769-9b88-bf7016d8718c	C226		Shenton, C.E.		1			FEMALE								PRESENT								4570-11												21/9/1911				1911	9	21		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901846679																										d6e61ebb-2ba4-4942-848e-d9355ccd4362										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	d6e61ebb-2ba4-4942-848e-d9355ccd4362	C50434		George|, R.W.|Mckay|, R.J.													PRESENT																				14/2/1969				1969	2	14		Freshwater														Australia	AU	Western Australia																-33.3	116.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901845973																										0927621a-9c55-4e5b-9987-ffd04484eee0										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	0927621a-9c55-4e5b-9987-ffd04484eee0	C239		Shenton, C.E.													PRESENT								4583-11												21/9/1911				1911	9	21		Freshwater														Australia	AU	Western Australia																-32.8	115.7	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901845805																										06ff07ae-fde2-4713-860b-3b72382418b1										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	06ff07ae-fde2-4713-860b-3b72382418b1	C6485		Clark, E.		1											PRESENT								22-50												1/3/1950				1950	3			Freshwater														Australia	AU	Western Australia																-32.0	115.9	EPSG:4326	10000.0																																																			https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901845378																										0108a629-82ba-4ace-8571-d22cd02d75be										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	0108a629-82ba-4ace-8571-d22cd02d75be	C13925		Austin, C.M.		7											PRESENT								178-85												3/12/1981				1981	12	3		Freshwater														Australia	AU	Western Australia																-34.3	115.4	EPSG:4326	10000.0																																						Austin, C.M.													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
3901845124																										deb8a2b2-bb5f-411b-ab8b-c2f263448ce2										UNSPECIFIED																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	deb8a2b2-bb5f-411b-ab8b-c2f263448ce2	C49719		Austin, C.M.		14											PRESENT																				30/8/1979				1979	8	30		Freshwater														Australia	AU	Western Australia																-33.9	115.1	EPSG:4326	10000.0																																						Austin, C.M.		1985-01-01											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
