gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
3901879290																										a89ce6b4-a740-4cbf-9f48-17781b9e2c1b										CC_BY_4_0			1997-06-26T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	a89ce6b4-a740-4cbf-9f48-17781b9e2c1b	C200		Shenton, C.E.													PRESENT							4542-11												1911-09-12T00:00:00				1911	9	12		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:39.729Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:39.729Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901879174																										a6faf242-4829-4e38-936b-c945b88a4908										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	a6faf242-4829-4e38-936b-c945b88a4908	C50359		Williams, H.		9											PRESENT																			1962-12-27T00:00:00				1962	12	27		Freshwater										OCEANIA				AU	Western Australia												-33.8	116.0	10000.0																																			Bathgate, D.G.													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:39.589Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:39.589Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.41_1	Donnybrook-Balingup			CR	
3901878768																										a0d9ea16-9f58-4f41-b1fe-3a438043a0ab										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	a0d9ea16-9f58-4f41-b1fe-3a438043a0ab	C216		Shenton, C.E.													PRESENT							4558-11												1911-09-12T00:00:00				1911	9	12		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:40.852Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:40.852Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901875330																										ff2a0073-bed1-4a43-b7df-2b34a661e86d										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	ff2a0073-bed1-4a43-b7df-2b34a661e86d	C6341		Stephens, E.		1											PRESENT							313-47												1947-06-23T00:00:00				1947	6	23		Freshwater										OCEANIA				AU	Western Australia												-32.1	116.0	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:56.365Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:56.365Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.54_1	Gosnells			CR	
3901874144																										a5219444-643d-445b-9874-a3ee2385b95b										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	a5219444-643d-445b-9874-a3ee2385b95b	C5341		Gregory, J.		1											PRESENT							165-37												1937-05-31T00:00:00				1937	5	31		Freshwater										OCEANIA				AU	Western Australia												-34.4	116.0	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:40.953Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:40.953Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.74_1	Manjimup			CR	
3901873211																										3923147b-d9ce-44a6-a192-c71a67087912										CC_BY_4_0			1997-06-26T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	3923147b-d9ce-44a6-a192-c71a67087912	C198		Shenton, C.E.													PRESENT							4540-11												1911-09-12T00:00:00				1911	9	12		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:15.785Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:15.785Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901873201																										390423b4-d499-4d1c-8f48-716b790ac502										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	390423b4-d499-4d1c-8f48-716b790ac502	C3461		Bradshaw, F.R.		1											PRESENT							15404-29												1929-07-01T00:00:00				1929	7			Freshwater										OCEANIA				AU	Western Australia												-34.0	117.6	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:15.129Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:15.129Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.14_1	Broomehill-Tambellup			CR	
3901872654																										311e8dd7-721d-46a2-874f-c48fa65f4705										CC_BY_4_0			1997-06-26T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	311e8dd7-721d-46a2-874f-c48fa65f4705	C210		Shenton, C.E.													PRESENT							4552-11												1911-09-12T00:00:00				1911	9	12		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:13.338Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:13.338Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901872385																										2d12fbb0-6d1d-485f-8358-bbe3658cf10d										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	2d12fbb0-6d1d-485f-8358-bbe3658cf10d	C50362		Morrisee, J.		1											PRESENT																			1968-11-21T00:00:00				1968	11	21		Freshwater										OCEANIA				AU	Western Australia												-34.6	115.9	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:11.489Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:11.489Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.74_1	Manjimup			CR	
3901871092																										2ac9cae7-9d6e-4289-a664-0c268eab5aee										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	2ac9cae7-9d6e-4289-a664-0c268eab5aee	C221		Shenton, C.E.													PRESENT							4565-11												1911-09-21T00:00:00				1911	9	21		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:11.247Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:11.247Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901870387																										1fc571b8-5286-487b-a535-1114228e955d										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	1fc571b8-5286-487b-a535-1114228e955d	C13912		Austin, C.M.		47											PRESENT							165-85												1982-02-19T00:00:00				1982	2	19		Freshwater										OCEANIA				AU	Western Australia												-34.5	116.0	10000.0																																			Austin, C.M.													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:09.107Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:09.107Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.74_1	Manjimup			CR	
3901869205																										988c164f-5aa6-4bf1-a968-c596784b0f2a										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	988c164f-5aa6-4bf1-a968-c596784b0f2a	C6483		Clark, E.		1											PRESENT							20-50												1950-03-01T00:00:00				1950	3			Freshwater										OCEANIA				AU	Western Australia												-32.0	115.9	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:37.249Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:37.249Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.122_1	Victoria Park			CR	
3901868295																										98090404-4955-41f6-9002-1c0b518b095b										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	98090404-4955-41f6-9002-1c0b518b095b	C50431		Mees, G.F.		1											PRESENT																			1959-10-03T00:00:00				1959	10	3		Freshwater										OCEANIA				AU	Western Australia												-34.9	116.4	10000.0																																			George, R.W.													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:32.068Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:32.068Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.74_1	Manjimup			CR	
3901866070																										fb458891-17ef-4ffa-9e2a-63626d5b2451										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	fb458891-17ef-4ffa-9e2a-63626d5b2451	C50407		Csiro		1											PRESENT																			1966-05-27T00:00:00				1966	5	27		Freshwater										OCEANIA				AU	Western Australia												-31.9	116.1	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:42.641Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:42.641Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.87_1	Mundaring			CR	
3901866003																										fa40a33e-3632-40bd-9b35-84e14f0ad57a										CC_BY_4_0			1997-06-27T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	fa40a33e-3632-40bd-9b35-84e14f0ad57a	C251		Shenton, C.E.													PRESENT							4595-11												1911-09-21T00:00:00				1911	9	21		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:44.751Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:44.751Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901865538																										f3668bb2-fcaf-40a2-b420-ac07c438789a										CC_BY_4_0			1997-06-27T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	f3668bb2-fcaf-40a2-b420-ac07c438789a	C234		Shenton, C.E.													PRESENT							4578-11												1911-09-21T00:00:00				1911	9	21		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:53.698Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:53.698Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901865498																										f2c25626-7da7-4c09-a788-22eb44618957										CC_BY_4_0			1997-06-25T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	f2c25626-7da7-4c09-a788-22eb44618957	C494		Glauert, L.		6											PRESENT							9043-15												1915-04-19T00:00:00				1915	4	19		Freshwater										OCEANIA				AU	Western Australia												-33.9	115.1	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:42.049Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:42.049Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.4_1	Augusta-Margaret River			CR	
3901865171																										2aefa9f9-dfed-4feb-a05e-8f948af1a8e6										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	2aefa9f9-dfed-4feb-a05e-8f948af1a8e6	C6489		Clark, E.		1											PRESENT							26-50												1950-03-01T00:00:00				1950	3			Freshwater										OCEANIA				AU	Western Australia												-32.0	115.9	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:09.715Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:09.715Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.122_1	Victoria Park			CR	
